"Botulism ","707944014230786048","4922936485","Ngatmuri","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","None"
"Botulism ","707944015140884480","1959530726","Rully ★★★★★","Madu tidak diperkenankan bagi bayi dibawah 12 bulan karena resiko bakteri botulism yang berbahaya bagi pencernaan si bayi","None","Indonesia"
"Hepatitis B","707944109038804992","155369523","Iglesia De La Cruz","Amescruz invita a toda la congregación a una jornada de vacunación de Toxoide y Hepatitis B el próximo domingo 13... https://t.co/hh3lTOTAPr","None","Maracaibo Zulia Venezuela"
"Cryptococcosis","707944139573186561","103507211","Mohammed Abdul Aleem","RT @TheUSCAP: Cryptococcosis. CSF from HIV+ patient. India ink preparation. #pathology http://t.co/5BplKvp4Fm","None","Hyderabad"
"Herpes simplex","707944313955557376","1712707561","Encephalitis Society","@encephalitisava and @RunningMadProf were among the authors of this research paper on Herpes Simplex Encephalitis https://t.co/FUTvvNiGFp","None","None"
"Lassa fever","707944463440728064","2631958613","Jeremy Luban","Many deaths in West Africa, #lassafever and now: https://t.co/jGqZLW9JXz","None","LaniakeaSuperClusterOfGalaxies"
"Human parainfluenza virus infection","707944498093891584","2360241721","phypapers","[Analysis of pathogenic features and infection status of human parainfluenza virus type 3 among children in… https://t.co/jBXO4HDndi","None","None"
"River blindness","707944574384214016","16366271","CSRwire",".@Merck supports efforts in Africa to eliminate river blindness w/ a $1M donation to @theENDFund https://t.co/u4AK6HQgqx #philanthropy #CSR","None","Global"
"Schistosomiasis","707944714578894848","3305982290","NTD Support Center","RT @SciAnouk: Global schistosomiasis alliance:Reaffirming our commitment to elimination #SchistoElim #NTDs @merckgroup @NHM_London https://…","None","Georgia, USA"
"Brucellosis","707944820497485825","384187577","Janet Schultz","Bovinesh#t!!!   Brucellosis and Bovine Tuberculosis; Update of General Provisions https://t.co/qXh0vIkTSU","None","Northern California"
"CCHF","707944859705987072","1676546870","CCHFreedom","How Monitored Are You Willing To Be? | Listen to todays HFM Audio on CCHF homepage: https://t.co/8XlqAdEpQO https://t.co/VQ5AbDguYg","None","St. Paul, MN"
"Schistosomiasis","707944921395798020","103124377","Pamoja","RT @CentreSchisto: Cameroon: Ministers of Health &amp; Education launched the 2016 deworming campaign for Schistosomiasis &amp; STH, 09/03/2016 htt…","None","United Kingdom"
"Candidiasis ","707944936159596549","46955082","diana","Autocorrect is in sitcom mode, having offered up ""presidentail candidiasis"" instead of presidential candidates.","None","None"
"Whooping cough","707944952534310912","2166782815","Latest News KE!","Protect babies from the whooping cough https://t.co/zrV5AoAUdn","None","Nairobi, Kenya"
"CCHF","707945070293590016","350807458","Community Works","5 Day Residential Activity Volunteer needed for CCHF All About Kids https://t.co/vsTevyVmzs","None","Brighton UK"
"Leishmaniasis","707945072453615616","74553311","Geиessis♥","Buen Dia necesito para un familiar con leishmaniasis urgente 40 ampollas de Glucantime intramuscular @EficienciAragua @SaludPOTENCIA","None","Maracay"
"Herpes simplex","707945082297696256","119344630","Tom Solomon","RT @encephalitis: @encephalitisava and @RunningMadProf were among the authors of this research paper on Herpes Simplex Encephalitis https:/…","None","Liverpool, UK"
" Thrush","707945171447455744","3559199605","つぐみん＊@ハイスピード!!","RT @18Oldcodex: #Twitter上にいるOCDファン全員と繋がるのが密かな夢だったりするのでとりあえずこれを見たOCDファンはRTもしくはﾌｫﾛｰしてくれたら全力でﾌｫﾛｰしに行きます今繋がってるOCDファンもRTで拡散してくれると嬉しいです http://t.…","None","女の子は愛でるもの、ですよね?"
"Cryptococcosis","707945221217251328","934930308","Dr Rachael Liebmann","RT @TheUSCAP: Cryptococcosis. CSF from HIV+ patient. India ink preparation. #pathology http://t.co/5BplKvp4Fm","None","None"
"Chickenpox","707945415732101120","864198122","Zoliono","Parut chickenpox aku ni hm T.T","None","None"
"Chickenpox","707945475006189568","2389716786","Bethany Lewis","Feeling superhuman finding out in immune to Chickenpox????","None","Wallasey, England"
"Human papillomavirus ","707945481058516992","17427991","The IZ Partnership","From the AAP blog: Human Papillomavirus Vaccine: Another Glass Half-Empty/Full https://t.co/bpDpe9yZYq","None","Houston, TX"
"Chickenpox","707945533487357952","239776804","Centre of the Cell","Chickenpox (known medically as varicella) is caused by a #virus called varicella-zoster https://t.co/ugEe7gbXvb https://t.co/UbsdNmllUJ","None","Whitechapel, London"
"RMSF","707945536981041153","2908376059","セリナ","@misogi_lv5 
4月末くらいかなと思ってましたww
早いですねー！！","None","東京"
"Herpes simplex","707945605180616705","464049689","Say My Name","@Fraido_Walsh LOL Im messing with you probably just herpes simplex type 2","None","Where insanity is sanity"
"Cutaneous larva migrans ","707945612403089410","70139252","FiatoPichan","@Wigdoz cutaneous larva migrans","None","ChiangMai"
"Tetanus ","707945651171106816","120461577","EasyNaturesSolutions","Simply  keeping the bodys immune system strong is enough. https://t.co/8zprVXN3eD","None","New Mexico"
"RMSF","707945742174789632","2908376059","セリナ","RT @akuta595966: ふぉうちゅんどっぐす　#フォロワーが知らないだろってアニメを呟いてRTされたら負け","None","東京"
"Schistosomiasis","707945796679897088","3305982290","NTD Support Center","RT @PeterHotez: This #WorldKidneyDay schistosomiasis is a leading cause of kidney failure in #Africa  https://t.co/Vyo73kNTfB https://t.co/…","None","Georgia, USA"
"RMSF","707945908491538432","2908376059","セリナ","確かNARUTOが始まるから朝に移動しちゃったやつ！！ RT","None","東京"
"Leptospirosis","707945929727451137","243141778","Rohan Border Terrier","@RocketDogBT @sidneychoccy just second part of the leptospirosis jab.","None","Felixstowe, Suffolk"
"River blindness","707945959297146880","1058013044","CSR Pictures",".@Merck supports efforts in Africa to eliminate river blindness w/ a $1M donation to @theENDFund… https://t.co/xZEzSlbCcw via @csrwire","None","London"
"Chagas Disease ","707946042633940992","1418220492","Otolaryngology Crete","Viruses, Vol. 8, Pages 78: A Novel Vaccine Approach for Chagas Disease Using Rare Adenovirus Serotype 48 Vectors https://t.co/1Ev8YLKN1R","None","Αναπαύσεως 5"
"CCHF","707946108350283776","350807458","Community Works","Weekend Activity Volunteer needed for CCHF All About Kids https://t.co/cJJLNLBEXa","None","Brighton UK"
"Schistosomiasis","707946160003145729","376150667","James Conroy","Just won a book on female genital schistosomiasis. Only at the LSTM @LSTMnews #DTMH https://t.co/5ft5zIp13k","None","None"
"Lockjaw","707946207172239360","68010249","RESS tha Rula","Lockjaw French Montanna x Kodak Black","None","203 757 910✈️"
"Hepatitis B","707946232526839810","132758983","A RODRIGUEZ","RT @ArmadaFANB: El Cmdo. Gral. de la @ArmadaFANB realizó jornada de vacunación antigripal, toxoide tetánico y hepatitis B https://t.co/3kAf…","None","Hoc Voluerunt"
"Head lice","707946383366623232","25772963","Mr. B","RT @CheryeDavis: Id rather my kid bring home head lice than another fundraising form.","None","Valley Stream, New York"
"Head lice","707946476257857537","2938439565","Redneck Cespedes","RT @CheryeDavis: Id rather my kid bring home head lice than another fundraising form.","None","NYC "
" Thrush","707946491898368000","122671556","鵺","@thrush20 @thrush20_ @thrush_20 03-10のポスト数：143 （うちRT：65)","None","クソニート"
"Influenza;flu","707946526602088448","19087092","FluTrackers.com","RT @RonanKelly13: California: Late season #Influenza activity continuing in San Diego County - 11 newly reported fatalities (tot 26) https:…","None","International Website"
"Influenza;flu","707946551109353472","19087092","FluTrackers.com","RT @RonanKelly13: Russia #Influenza activity drops below baseline in Week 9 https://t.co/1zuMmtKYA1","None","International Website"
"Influenza;flu","707946576728166405","19087092","FluTrackers.com","RT @RonanKelly13: Greece #Influenza activity declining week 8 with 22 newly reported fatalities (tot 157) https://t.co/y4e7hBfoZx","None","International Website"
"Influenza;flu","707946610634989569","19087092","FluTrackers.com","RT @RonanKelly13: Germany #Influenza activity remains significantly elevated in Week 9 with 17 newly confirmed fatalities (tot 72) https://…","None","International Website"
"Chromoblastomycosis","707946640456486913","2725648692","Ali  Y.  Hashim,  MD","RT @Kim_Ingersoll: Vegetable matter colonized by chromoblastomycosis in a #skin biopsy!  #dermpath #microbiology https://t.co/jJMdKj6qxb","None","None"
"Bubonic plague","707946641513435137","630397789","maddie rydholm","why did my bubonic plague tweet get so many likes it wasnt even a good tweet","None","None"
"Keratitis","707946683762647041","2725648692","Ali  Y.  Hashim,  MD","RT @LilDocLiz1: Acanthamoeba keratitis in a corneal biopsy. Check out those cysts! #pathology https://t.co/fvO1eYyvX7","None","None"
"Head lice","707946690905563137","1635985536",":) waNgo...","RT @CheryeDavis: Id rather my kid bring home head lice than another fundraising form.","None","kampala-UGANDA"
"Schistosomiasis","707946705833033728","2725648692","Ali  Y.  Hashim,  MD","RT @mjcascio: Urinary bladder with schistosomiasis (hematobium and mansoni). #pathology #gupath https://t.co/GfAfFXuv83","None","None"
"Head lice","707946715459002368","942861920","Becky Broughton","RT @CheryeDavis: Id rather my kid bring home head lice than another fundraising form.","None","None"
"Head lice","707946793305178112","1490721667","Dakota French","RT @CheryeDavis: Id rather my kid bring home head lice than another fundraising form.","None","BSU"
"RMSF","707946809239339009","2833718354","うみ","@umi0v0piyo @serina_rmsf ①美人！！ ②ようパレで生で見たエミちゃんコス感動した… ③猫妖怪最高だね！！","None","None"
"Head lice","707946852122025984","27341076","Jahzara","RT @CheryeDavis: Id rather my kid bring home head lice than another fundraising form.","None","In My Skin "
"CCHF","707946860560908289","350807458","Community Works","Transport Volunteer needed for CCHF All About Kids https://t.co/a8rbhCpEnE","None","Brighton UK"
"Bacterial vaginosis","707946897160454144","2833039895","Trisha Richmond","Bacterial Vaginosis No More https://t.co/QCK7sHZFCV","None","None"
"Gonorrhea","707946902256361473","1693803998","MTU JAX","Other STDs, like gonorrhea or Chlamydia, also increase your risk of becoming infected with HIV. Get check! https://t.co/4VaXDdiiKO","None","Jacksonville, Florida "
"Gonorrhea","707946919146827777","19218944","the porn clerk","#NewMeaningsForTGIF think gonorrhea is fun?","None","Portland, OR"
"Hepatitis B","707946942555410433","49364066","Lucinda Porter RN","#Hepatitis B and C Are Driving Rapid Increase in Liver Cancer as Most Other Cancer Rates Fall @hepatitismag https://t.co/7aVhFI7Y3p","None","Grass Valley, CA"
"Head lice","707946943419453441","711367286","Murunga","RT @CheryeDavis: Id rather my kid bring home head lice than another fundraising form.","None","Nairobi"
"RMSF","707947006560350208","2908376059","セリナ","RT @yokai_yoroz: 【商品情報】ヨロズマート限定！「妖怪三国志」からジバニャン劉備・コマさん孫策・フユニャン曹操のぬいぐるみが登場！3/19（土）発売予定。https://t.co/lxI1jRCpeV　#妖怪ウォッチ　#ヨロズマート https://t.co/i…","None","東京"
"Toxoplasmosis","707947013585829888","142391909","compa Katsuragui","RT @IsabelYsita: @chemo_the_emo @gabylolis @ARAmx9 Aún no logramos que la gente entienda que TOXOPLASMOSIS y ASMA con o sin gatos pueden ad…","None","mexico df"
"Influenza;flu","707947079117758465","2631088551","Björn Meyer","RT @RonanKelly13: Germany #Influenza activity remains significantly elevated in Week 9 with 17 newly confirmed fatalities (tot 72) https://…","None","Minnesota"
"Hepatitis B","707947182729592832","457861392","Danjuma Adda","RT @LucindaPorterRN: #Hepatitis B and C Are Driving Rapid Increase in Liver Cancer as Most Other Cancer Rates Fall @hepatitismag https://t.…","None","Taraba state, Nigeria"
"Schistosomiasis","707947186043162625","3407580905","Rebecca Sloan","RT @JamesHConroy: Just won a book on female genital schistosomiasis. Only at the LSTM @LSTMnews #DTMH https://t.co/5ft5zIp13k","None","Yorkshire and The Humber, England"
"FFI","707947198823006208","1943402472","MEG","ほんっとに楽しかった足もげる https://t.co/TMHA0AO0tO","None","None"
"Cat-scratch disease","707947199053881346","2823804126","Ossama Riaz","Bartonella henselae responsible for cat scratch disease can also result in bacillary angiomatosis","None","Islamabad, Pakistan"
"Lockjaw","707947238002020352","23841182","Cherry Ruffino Team","RT @TAMU: #tamu RT @tamhsc: Applying aerospace technology to human jaw helps treat lockjaw: https://t.co/lM3d5LqAqB https://t.co/NusXMZSghX","None","Bryan / College Station, TX"
"Gonorrhea","707947333632303105","15777611","Crutnacker","This Gonorrhea Isnt Fun #NewMeaningsForTGIF","None","Inside your phone"
" Thrush","707947370789490688","332107841","Supriya","@orientbirdclub Malabar Whistling Thrush at Coorg, Karnataka, just love the melodious whistle of this bird!!! https://t.co/qUw1qzcx9l","None","Mysore"
"Smallpox ","707947402624442368","3905580854","radical detox","RT @SkisoLini: You wanna know something that is more fun than Mad Max?

Having Smallpox.","None","no hate here"
"Yellow fever","707947420789948416","400290445",NULL,"I added a video to a @YouTube playlist https://t.co/GRdVqBAttn Yellow fever outbreak kills 125 in Angola","None",NULL
"Common cold ","707947526851268609","271099635","Katie ॐ","Why do people with a freakin common cold come to stat care like fuck stay home eat some soup and stop being paranoid","None","Montréal "
"Smallpox ","707947573840105472","89023621","Asian Studies at GU","RT @LaurenJSung: ""Smallpox still exists in NK... One pandemic away from collapse"" Insights from @asianstudiesgu professor @vcgiants https:/…","None","Washington, DC"
